Time,RPM,TPS,O2,Lambda,IAT,CLT,Engine,Accel Enrich,VE,TPS DOT,Advance,Battery V,rpm/s,Hard Limiter
3.944,1861,7,7.5,0.51,30,52,9,100,50,0,23,13.4,-4900,0
4.005,1649,7,7.4,0.503,30,52,9,100,53,0,22,13.4,-4900,0
4.075,1302,7,7.4,0.503,30,52,9,100,56,0,22,13.4,-7210,0
4.136,1494,7,7.4,0.503,30,52,9,100,55,0,22,13.4,1340,0
4.198,1376,7,7.4,0.503,30,52,9,100,56,0,22,13.4,1340,0
4.259,1635,7,7.6,0.517,30,52,9,100,53,0,22,13.3,-1180,0
4.35,1835,7,7.6,0.517,30,52,9,100,51,0,23,13.3,2360,0
4.419,2104,7,7.6,0.517,30,52,9,100,48,0,23,13.3,2360,0
4.485,2367,7,7.6,0.517,30,52,9,100,49,0,23,13.3,5250,0
4.545,2550,7,7.6,0.517,30,52,9,100,49,0,24,12.9,4130,0
4.607,2693,7,7.6,0.517,30,52,9,100,49,0,24,12.9,4130,0
4.668,2796,7,7.6,0.517,30,52,9,100,49,0,24,12.9,1550,0
4.73,2743,7,7.6,0.517,30,52,9,100,49,0,24,12.9,1550,0
4.791,2705,7,7.5,0.51,30,52,9,100,49,0,24,13.2,380,0
4.865,2661,7,7.5,0.51,30,52,9,100,49,0,24,13.2,-910,0
4.923,2490,7,7.5,0.51,30,52,9,100,49,0,24,13.2,-1620,0
5.017,2421,7,7.5,0.51,30,52,9,100,49,0,24,13.2,-1620,0
5.079,2057,7,7.5,0.51,30,52,9,100,48,0,23,13.2,-2260,0
5.136,1614,7,7.5,0.51,30,52,9,100,54,0,22,13.2,-2260,0
5.206,1430,7,7.5,0.51,30,52,9,100,56,0,22,13.2,-6500,0
5.27,1198,7,7.6,0.517,30,53,9,100,56,0,22,13.1,-4160,0
5.332,1238,7,7.6,0.517,30,53,9,100,56,0,22,13.1,-4160,0
5.393,1118,7,7.6,0.517,30,53,9,100,56,0,22,13.1,400,0
5.48,1238,7,7.6,0.517,30,53,9,100,56,0,22,13.1,400,0
5.541,1639,7,7.5,0.51,30,53,9,100,53,0,22,13.3,400,0
5.603,2008,7,7.5,0.51,30,53,9,100,48,0,23,13.3,3720,0
5.672,2228,7,7.5,0.51,30,53,9,100,48,0,23,13.3,6210,0
5.734,2310,7,7.5,0.51,30,53,9,100,49,0,23,13.3,6210,0
5.796,2647,7,7.5,0.51,30,53,9,100,49,0,24,13.3,2070,0
5.873,2680,7,7.5,0.51,30,53,9,100,49,0,24,13.3,2020,0
5.934,2800,7,7.5,0.51,30,53,9,100,49,0,25,13.3,2020,0
5.996,2711,7,7.5,0.51,30,53,9,100,49,0,24,13.3,910,0
6.057,2570,7,7.5,0.51,30,53,9,100,49,0,24,13.3,-2010,0
6.119,2305,7,7.5,0.51,30,53,9,100,48,0,23,13.3,-2010,0
6.209,1963,7,7.5,0.51,30,53,9,100,49,0,23,13.3,-4670,0
6.275,1803,7,7.6,0.517,30,53,9,100,51,0,23,13.3,-3000,0
6.34,1875,7,7.6,0.517,30,53,9,100,50,0,23,13.3,-3000,0
6.41,1798,7,7.6,0.517,30,53,9,100,51,0,23,13.3,1020,0
6.48,1908,7,7.6,0.517,30,53,9,100,50,0,23,13.3,-1170,0
6.546,2067,7,7.6,0.517,30,53,9,100,48,0,23,13.3,-1170,0
6.61,2225,7,7.6,0.517,30,53,9,100,48,0,23,13.3,2790,0
6.672,2336,7,7.6,0.517,30,53,9,100,49,0,23,13.3,2690,0
6.733,2453,7,7.6,0.517,30,53,9,100,49,0,24,13.3,2690,0
6.795,2377,7,7.6,0.517,30,53,9,100,49,0,23,13.3,1850,0
6.856,2151,7,7.6,0.517,30,53,9,100,48,0,23,13.3,-3700,0
6.946,1736,7,7.6,0.517,30,53,9,100,52,0,23,13.3,-3700,0
7.012,1180,7,7.6,0.517,30,53,9,100,56,0,22,13.3,-6490,0
7.082,1111,7,7.6,0.517,30,53,9,100,56,0,22,13.3,-3910,0
7.139,1429,7,7.6,0.517,30,53,9,100,56,0,22,13.3,-3910,0
7.205,1473,7,7.6,0.517,30,53,9,100,55,0,22,13.3,2240,0
7.266,1782,7,7.6,0.517,30,53,9,100,51,0,23,13.3,4470,0
7.332,1984,7,7.6,0.517,30,53,9,100,49,0,23,13.3,4470,0
7.401,2231,7,7.6,0.517,30,53,9,100,48,0,23,13.3,2310,0
7.462,2512,7,7.6,0.517,30,53,9,100,49,0,24,13.3,2310,0
7.524,2639,7,7.6,0.517,30,53,9,100,49,0,24,13.4,4990,0
7.585,2732,7,7.6,0.517,30,53,9,100,49,0,24,13.4,1810,0
7.679,2746,7,7.6,0.517,30,53,9,100,49,0,24,13.4,530,0
7.741,2642,7,7.6,0.517,30,53,9,100,49,0,24,13.4,530,0
7.803,2522,7,9.3,0.633,30,53,9,100,49,0,24,13.4,-1850,0
7.868,2410,7,9.3,0.633,30,53,9,100,49,0,24,13.4,-1850,0
7.926,2046,7,9.3,0.633,30,53,9,100,48,0,23,13.4,-3070,0
7.987,1782,7,9.3,0.633,30,53,9,100,51,0,23,13.4,-4720,0
8.056,1595,7,10.2,0.694,30,53,9,100,54,0,22,13.4,-4720,0
8.122,1565,7,10.2,0.694,30,53,9,100,54,0,22,13.4,-1870,0
8.192,1710,7,10.2,0.694,30,53,9,100,52,0,23,13.4,-480,0
8.257,1812,7,10.2,0.694,30,53,9,100,51,0,23,13.4,-480,0
8.323,1935,7,10.1,0.687,30,53,9,100,49,0,23,13.5,2650,0
8.393,2093,7,10.1,0.687,30,53,9,100,48,0,23,13.5,1270,0
8.458,2259,7,10.1,0.687,30,53,9,100,48,0,23,13.5,3200,0
8.548,2558,7,10.6,0.721,30,53,9,100,49,0,24,13.4,3200,0
8.61,2610,7,10.6,0.721,30,53,9,100,49,0,24,13.4,2890,0
8.672,2491,7,10.6,0.721,30,53,9,100,49,0,24,13.4,2890,0
8.732,2407,7,10.6,0.721,30,53,9,100,49,0,24,13.4,-990,0
8.794,2053,7,10.8,0.735,30,53,9,100,48,0,23,13.4,-1920,0
8.876,1958,7,10.8,0.735,30,53,9,100,49,0,23,13.4,-1920,0
8.945,1491,7,10.8,0.735,30,53,9,100,55,0,22,13.4,-4990,0
9.011,1382,7,10.8,0.735,30,53,9,100,56,0,22,13.4,-3760,0
9.073,1319,7,11,0.748,30,53,9,100,56,0,22,13.3,-3760,0
9.134,1534,7,11,0.748,30,53,9,100,55,0,22,13.3,-630,0
9.199,1658,7,11,0.748,30,53,9,100,53,0,22,13.3,3390,0
9.265,1837,7,11,0.748,30,53,9,100,51,0,23,13.3,3390,0
9.335,2085,7,10.5,0.714,30,53,9,100,48,0,23,13.4,2080,0
9.396,2246,7,10.5,0.714,30,53,9,100,48,0,23,13.4,3800,0
9.458,2572,7,10.5,0.714,30,53,9,100,49,0,24,13.4,3800,0
9.548,2615,7,11.2,0.762,30,53,9,100,49,0,24,13.3,3260,0
9.609,2525,7,11.2,0.762,30,53,9,100,49,0,24,13.3,-110,0
9.671,2433,7,11.2,0.762,30,53,9,100,49,0,24,13.3,-110,0
9.732,2122,7,11.2,0.762,30,53,9,100,48,0,23,13.3,-1280,0
9.794,1939,7,11.2,0.762,30,53,9,100,49,0,23,13.3,-1280,0
9.855,1728,7,11.3,0.769,30,53,9,100,52,0,23,13.3,-4940,0
9.925,1457,7,11.3,0.769,30,53,9,100,56,0,22,13.3,-4820,0
9.99,1431,7,11.3,0.769,30,53,9,100,56,0,22,13.3,-4820,0
10.055,1359,7,11.2,0.762,30,53,9,100,56,0,22,13.3,-260,0
10.117,1448,7,11.2,0.762,30,53,9,100,56,0,22,13.3,460,0
10.182,1697,7,11.2,0.762,30,53,9,100,52,0,22,13.3,460,0
10.252,1995,7,11.2,0.762,30,53,9,100,49,0,23,13.3,2200,0
10.318,2463,7,10.9,0.741,30,53,9,100,49,0,24,13.3,5710,0
10.412,2563,7,10.9,0.741,30,53,9,100,49,0,24,13.3,2690,0
10.474,2599,7,10.9,0.741,30,53,9,100,49,0,24,13.3,2690,0
10.535,2521,7,10.9,0.741,30,53,9,100,49,0,24,13.3,170,0
10.596,2502,7,11,0.748,30,53,9,100,49,0,24,13.4,170,0
10.658,2429,7,11,0.748,30,53,9,100,49,0,24,13.4,-360,0
10.747,2388,7,11,0.748,30,53,9,100,49,0,23,13.4,-1070,0
10.809,2424,7,11,0.748,30,53,9,100,49,0,24,13.4,130,0
10.866,2061,7,11,0.748,30,53,9,100,48,0,23,13.4,130,0
10.928,1620,7,11,0.748,30,53,9,100,54,0,22,13.4,-5500,0
10.994,1399,7,11,0.748,30,53,9,100,56,0,22,13.4,-5500,0
11.059,1008,7,11.6,0.789,30,53,9,100,56,0,22,13.2,-4750,0
11.149,1327,7,11.6,0.789,30,53,9,100,56,0,22,13.2,-3910,0
11.207,1207,7,11.6,0.789,30,53,9,100,56,0,22,13.2,-3910,0
11.268,1281,7,11.6,0.789,30,53,9,100,56,0,22,13.2,1990,0
11.326,1659,7,10.8,0.735,30,53,9,100,53,0,22,13.3,4520,0
11.39,1997,7,10.8,0.735,30,53,9,100,48,0,23,13.3,4520,0
11.46,1583,7,10.8,0.735,30,53,9,100,54,0,22,13.3,1380,0
11.526,1984,7,10.8,0.735,30,53,9,100,49,0,23,13.3,1870,0
11.596,2454,7,11,0.748,30,53,9,100,49,0,24,13.4,4700,0
11.686,2600,7,11,0.748,30,53,9,100,49,0,24,13.4,4700,0
11.747,2652,7,11,0.748,30,53,9,100,49,0,24,13.4,2080,0
11.809,2700,7,11,0.748,30,53,9,100,49,0,24,13.4,2080,0
11.87,2591,7,11.4,0.776,30,53,9,100,49,0,24,13.3,380,0
11.936,2606,7,11.4,0.776,30,53,9,100,49,0,24,13.3,-1340,0
11.998,2266,7,11.4,0.776,30,53,9,100,48,0,23,13.3,-1340,0
12.058,1873,7,11.4,0.776,30,53,9,100,50,0,23,13.3,-4710,0
12.124,1374,7,11.2,0.762,30,53,9,100,56,0,22,13.3,-4340,0
12.19,1539,7,11.2,0.762,30,53,9,100,55,0,22,13.3,-4340,0
12.28,1441,7,11.2,0.762,30,53,9,100,56,0,22,13.3,-1220,0
12.345,1410,7,11.3,0.769,30,53,9,100,56,0,22,13.4,-750,0
12.415,1589,7,11.3,0.769,30,53,9,100,54,0,22,13.4,-750,0
12.481,1894,7,11.3,0.769,30,53,9,100,50,0,23,13.4,1250,0
12.55,2155,7,11.3,0.769,30,53,9,100,48,0,23,13.4,5420,0
12.612,2439,7,11.1,0.755,30,54,9,100,49,0,24,13.3,5420,0
12.674,2601,7,11.1,0.755,30,54,9,100,49,0,24,13.3,3080,0
12.734,2605,7,11.1,0.755,30,54,9,100,49,0,24,13.3,1660,0
12.796,2604,7,11.1,0.755,30,54,9,100,49,0,24,13.3,1660,0
12.857,2479,7,11.1,0.755,30,54,9,100,49,0,24,13.3,-390,0
12.947,2389,7,11.1,0.755,30,54,9,100,49,0,23,13.3,-1480,0
13.009,2402,7,11.1,0.755,30,54,9,100,49,0,24,13.3,-1480,0
13.071,2085,7,11.1,0.755,30,54,9,100,48,0,23,13.3,-1000,0
13.132,1859,7,10.9,0.741,30,54,9,100,50,0,23,13.3,-4590,0
13.197,1355,7,10.9,0.741,30,54,9,100,56,0,22,13.3,-4590,0
13.259,1212,7,10.9,0.741,30,54,9,100,56,0,22,13.3,-6470,0
13.321,1055,7,11.4,0.776,30,54,9,100,56,0,22,13.3,-590,0
13.41,1292,7,11.4,0.776,30,54,9,100,56,0,22,13.3,-590,0
13.468,1207,7,11.4,0.776,30,54,9,100,56,0,22,13.3,1390,0
13.529,1453,7,11.4,0.776,30,54,9,100,56,0,22,13.3,1610,0
13.594,1836,7,10.7,0.728,30,54,9,100,51,0,23,13.4,1610,0
13.664,2155,7,10.7,0.728,30,54,9,100,48,0,23,13.4,6550,0
13.726,2607,7,10.7,0.728,30,54,9,100,49,0,24,13.4,6550,0
13.788,2606,7,10.7,0.728,30,54,9,100,49,0,24,13.4,4990,0
13.849,2692,7,11.1,0.755,30,54,9,100,49,0,24,13.4,50,0
13.931,2680,7,11.1,0.755,30,54,9,100,49,0,24,13.4,50,0
13.993,2605,7,11.1,0.755,30,54,9,100,49,0,24,13.4,680,0
14.083,2491,7,11.1,0.755,30,54,9,100,49,0,24,13.4,-700,0
14.143,2134,7,11.1,0.755,30,54,9,100,48,0,23,13.4,-4760,0
14.205,1852,7,11.1,0.755,30,54,9,100,50,0,23,13.4,-4760,0
14.271,1942,7,11.1,0.755,30,54,9,100,49,0,23,13.4,-2930,0
14.337,1991,7,11,0.748,30,54,9,100,49,0,23,13.5,1500,0
14.407,2007,7,11,0.748,30,54,9,100,48,0,23,13.5,1500,0
14.471,1966,7,11,0.748,30,54,9,100,49,0,23,13.5,350,0
14.545,1930,7,11,0.748,30,54,9,100,49,0,23,13.5,350,0
14.603,1958,7,10.8,0.735,30,54,9,100,49,0,23,13.4,-960,0
14.672,2008,7,10.8,0.735,30,54,9,100,48,0,23,13.4,1180,0
14.734,2066,7,10.8,0.735,30,54,9,100,48,0,23,13.4,1180,0
14.795,2219,7,10.8,0.735,30,54,9,100,48,0,23,13.4,1280,0
14.885,2160,7,11.1,0.755,30,54,9,100,48,0,23,13.4,1500,0
14.938,1753,7,11.1,0.755,30,54,9,100,52,0,23,13.4,1500,0
15.004,1486,7,11.1,0.755,30,54,9,100,55,0,22,13.4,-5730,0
15.074,1697,7,11.1,0.755,30,54,9,100,52,0,22,13.4,-2710,0
15.139,1678,7,11.8,0.803,30,54,9,100,53,0,22,13.3,-2710,0
15.209,1776,7,11.8,0.803,30,54,9,100,51,0,23,13.3,1960,0
15.275,1964,7,11.8,0.803,30,54,9,100,49,0,23,13.3,1010,0
15.344,2141,7,11.8,0.803,30,54,9,100,48,0,23,13.3,1010,0
15.41,2246,7,11.2,0.762,30,54,9,100,48,0,23,13.4,3470,0
15.467,2411,7,11.2,0.762,30,54,9,100,49,0,24,13.4,2850,0
15.528,2632,7,11.2,0.762,30,54,9,100,49,0,24,13.4,2850,0
15.59,2485,7,11.4,0.776,30,54,9,100,49,0,24,13.4,2050,0
15.684,2580,7,11.4,0.776,30,54,9,100,49,0,24,13.4,-1130,0
15.741,2241,7,11.4,0.776,30,54,9,100,48,0,23,13.4,-1130,0
15.803,1876,7,11.4,0.776,30,54,9,100,50,0,23,13.4,-4240,0
15.869,1739,7,11.7,0.796,30,54,9,100,52,0,23,13.3,-2380,0
15.954,1651,7,11.7,0.796,30,54,9,100,53,0,22,13.3,-2380,0
16.02,1588,7,11.7,0.796,30,54,9,100,54,0,22,13.3,-1900,0
16.09,1493,7,11.7,0.796,30,54,9,100,55,0,22,13.3,-630,0
16.155,1638,7,11.1,0.755,30,54,9,100,53,0,22,13.2,500,0
16.224,1846,7,11.1,0.755,30,54,9,100,50,0,23,13.2,500,0
16.29,1976,7,11.1,0.755,30,54,9,100,49,0,23,13.2,1870,0
16.36,1971,7,11.1,0.755,30,54,9,100,49,0,23,13.2,1870,0
16.425,1887,7,10.9,0.741,30,54,9,100,50,0,23,13.3,1460,0
16.491,2146,7,10.9,0.741,30,54,9,100,48,0,23,13.3,1450,0
16.556,2324,7,10.9,0.741,30,54,9,100,49,0,23,13.3,1450,0
16.614,2547,7,10.9,0.741,30,54,9,100,49,0,24,13.3,3370,0
16.676,2584,7,11.1,0.755,30,54,9,100,49,0,24,13.2,1710,0
16.737,2549,7,11.1,0.755,30,54,9,100,49,0,24,13.2,1710,0
16.799,2395,7,11.1,0.755,30,54,9,100,49,0,23,13.2,-720,0
16.888,2098,7,10.9,0.741,30,54,9,100,48,0,23,13.3,-3500,0
16.961,2062,7,10.9,0.741,30,54,9,100,48,0,23,13.3,-3500,0
17.027,2116,7,10.9,0.741,30,54,9,100,48,0,23,13.3,-1400,0
17.089,2130,7,10.9,0.741,30,54,9,100,48,0,23,13.3,240,0
17.15,2055,7,10.9,0.741,30,54,9,100,48,0,23,13.3,240,0
17.212,1618,7,10.9,0.741,30,54,9,100,54,0,22,13.3,-2210,0
17.277,1506,7,10.9,0.741,30,54,9,100,55,0,22,13.3,-3590,0
17.343,1419,7,10.9,0.741,30,54,9,100,56,0,22,13.3,-3590,0
17.409,1535,7,11.2,0.762,30,55,9,100,55,0,22,13.4,520,0
17.479,1710,7,11.2,0.762,30,55,9,100,52,0,23,13.4,1520,0
17.544,1905,7,11.2,0.762,30,55,9,100,50,0,23,13.4,1520,0
17.613,2160,7,11.2,0.762,30,55,9,100,48,0,23,13.4,4090,0
17.675,2500,7,10.7,0.728,30,55,9,100,49,0,24,13.4,3810,0
17.765,2506,7,10.7,0.728,30,55,9,100,49,0,24,13.4,3810,0
17.826,2529,7,10.7,0.728,30,55,9,100,49,0,24,13.4,60,0
17.888,2455,7,11,0.748,30,55,9,100,49,0,24,13.5,-300,0
17.97,2135,7,11,0.748,30,55,9,100,48,0,23,13.5,-300,0
18.032,1926,7,11,0.748,30,55,9,100,49,0,23,13.5,-3410,0
18.093,1769,7,11,0.748,30,55,9,100,52,0,23,13.5,-3050,0
18.163,1762,7,11.4,0.776,30,55,9,100,52,0,23,13.4,-3050,0
18.233,1856,7,11.4,0.776,30,55,9,100,50,0,23,13.4,-680,0
18.297,1738,7,11.4,0.776,30,55,9,100,52,0,23,13.4,-50,0
18.367,1900,7,11.4,0.776,30,55,9,100,50,0,23,13.4,-50,0
18.433,1905,7,11.1,0.755,30,55,9,100,50,0,23,13.5,1430,0
18.502,2039,7,11.1,0.755,30,55,9,100,48,0,23,13.5,0,0
18.568,2196,7,11.1,0.755,30,55,9,100,48,0,23,13.5,0,0
18.629,1899,7,11.1,0.755,30,55,9,100,50,0,23,13.5,1540,0
18.691,2167,7,11.2,0.762,30,55,9,100,48,0,23,13.5,910,0
18.756,2295,7,11.2,0.762,30,55,9,100,48,0,23,13.5,910,0
18.818,2422,7,11.2,0.762,30,55,9,100,49,0,24,13.5,2300,0
18.908,2450,7,11.3,0.769,30,55,9,100,49,0,24,13.4,1040,0
18.981,2488,7,11.3,0.769,30,55,9,100,49,0,24,13.4,1040,0
19.043,2311,7,11.3,0.769,30,55,9,100,49,0,23,13.4,-240,0
19.104,2017,7,11.3,0.769,30,55,9,100,48,0,23,13.4,-3470,0
19.166,1842,7,11.6,0.789,30,55,9,100,51,0,23,13.3,-3470,0
19.231,1687,7,11.6,0.789,30,55,9,100,53,0,22,13.3,-2660,0
19.297,1690,7,11.6,0.789,30,55,9,100,53,0,22,13.3,-1520,0
19.367,1679,7,11.6,0.789,30,55,9,100,53,0,22,13.3,-1520,0
19.433,1803,7,11.1,0.755,30,55,9,100,51,0,23,13.3,-280,0
19.502,1969,7,11.1,0.755,30,55,9,100,49,0,23,13.3,3200,0
19.568,2088,7,11.1,0.755,30,55,9,100,48,0,23,13.3,3200,0
19.633,2339,7,11.3,0.769,30,55,9,100,49,0,23,13.1,2330,0
19.723,2497,7,11.3,0.769,30,55,9,100,49,0,24,13.1,2680,0
19.784,2546,7,11.3,0.769,30,55,9,100,49,0,24,13.1,2680,0
19.846,2446,7,11.3,0.769,30,55,9,100,49,0,24,13.1,640,0
19.907,2360,7,11.5,0.782,30,55,9,100,49,0,23,13.2,-1030,0
19.993,2132,7,11.5,0.782,30,55,9,100,48,0,23,13.2,-1030,0
20.055,1902,7,11.5,0.782,30,55,9,100,50,0,23,13.2,-5230,0
20.121,1898,7,11.5,0.782,30,55,9,100,50,0,23,13.2,-650,0
20.19,1862,7,11.3,0.769,30,55,9,100,50,0,23,13.3,-650,0
20.256,1898,7,11.3,0.769,30,55,9,100,50,0,23,13.3,60,0
20.325,1963,7,11.3,0.769,30,55,9,100,49,0,23,13.3,90,0
20.391,2053,7,11.3,0.769,30,55,9,100,48,0,23,13.3,90,0
20.456,2150,7,11.2,0.762,30,55,9,100,48,0,23,13.3,1780,0
20.518,2224,7,11.2,0.762,30,55,9,100,48,0,23,13.3,1720,0
20.579,2319,7,11.2,0.762,30,55,9,100,49,0,23,13.3,1720,0
20.641,2459,7,11.2,0.762,30,55,9,100,49,0,24,13.3,1820,0
20.702,2447,7,11.5,0.782,30,55,9,100,49,0,24,13.4,540,0
20.792,2147,7,11.5,0.782,30,55,9,100,48,0,23,13.4,540,0
20.854,2051,7,11.5,0.782,30,55,9,100,48,0,23,13.4,-3100,0
20.916,2012,7,11.5,0.782,30,55,9,100,48,0,23,13.4,-1350,0
20.973,2073,7,11.6,0.789,30,55,9,100,48,0,23,13.3,-1350,0
21.035,2008,7,11.6,0.789,30,55,9,100,48,0,23,13.3,130,0
21.124,2056,7,11.6,0.789,30,55,9,100,48,0,23,13.3,290,0
21.186,2127,7,11.4,0.776,30,55,9,100,48,0,23,13.3,290,0
21.247,2211,7,11.4,0.776,30,55,9,100,48,0,23,13.3,1410,0
21.308,2381,7,11.4,0.776,30,55,9,100,49,0,23,13.3,1410,0
21.37,1825,7,11.4,0.776,30,55,9,100,51,0,23,13.3,1860,0
21.46,1567,7,11.6,0.789,30,55,9,100,54,0,22,13.4,-5560,0
21.526,1344,7,11.6,0.789,30,55,9,100,56,0,22,13.4,-4810,0
21.587,1067,7,11.6,0.789,30,55,9,100,56,0,22,13.4,-4810,0
21.645,1397,7,11.6,0.789,30,55,9,100,56,0,22,13.4,-3930,0
21.705,1325,7,11.6,0.789,30,55,9,100,56,0,22,13.5,-3930,0
21.767,1531,7,11.6,0.789,30,55,9,100,55,0,22,13.5,3740,0
21.832,1927,7,11.6,0.789,30,55,9,100,49,0,23,13.5,5540,0
21.902,2070,7,11.6,0.789,30,55,9,100,48,0,23,13.5,1910,0
21.984,2383,7,11.2,0.762,30,55,9,100,49,0,23,13.4,1910,0
22.046,2471,7,11.2,0.762,30,55,9,100,49,0,24,13.4,3900,0
22.107,2647,7,11.2,0.762,30,55,9,100,49,0,24,13.4,3900,0
22.169,2522,7,11.4,0.776,30,55,9,100,49,0,24,13.4,1870,0
22.259,2588,7,11.4,0.776,30,55,9,100,49,0,24,13.4,-1240,0
22.321,2507,7,11.4,0.776,30,55,9,100,49,0,24,13.4,-1240,0
22.381,2432,7,11.4,0.776,30,55,9,100,49,0,24,13.4,-160,0
22.443,2164,7,11.1,0.755,30,55,9,100,48,0,23,13.3,-3430,0
22.504,1756,7,11.1,0.755,30,55,9,100,52,0,23,13.3,-3430,0
22.57,1403,7,11.1,0.755,30,55,9,100,56,0,22,13.3,-6800,0
22.64,1441,7,11.1,0.755,30,55,9,100,56,0,22,13.3,-430,0
22.705,1311,7,11.2,0.762,30,55,9,100,56,0,22,13.3,-430,0
22.767,1483,7,11.2,0.762,30,55,9,100,55,0,22,13.3,-1300,0
22.857,1472,7,11.2,0.762,30,55,9,100,55,0,22,13.3,1610,0
22.923,1718,7,11.2,0.762,30,55,9,100,52,0,23,13.3,1610,0
